name_x;name_y;CoInvestments
Booom Capital GmbH;Aksakal Ventures GmbH;1
Booom Capital GmbH;Alexander Argyros;1
Booom Capital GmbH;Atlantic Food Labs Fund GmbH & Co. KG;1
Booom Capital GmbH;Atlantic Food Labs Vintage GmbH & Co. KG;1
Booom Capital GmbH;BSWGE Investment UG (haftungsbeschränkt);1
Booom Capital GmbH;Blue Impact Ventures UG (haftungsbeschrankt);1
Booom Capital GmbH;Caspar Wahler;1
Booom Capital GmbH;Creandum V, L.P;1
Booom Capital GmbH;Delta Force AG;1
Booom Capital GmbH;Dominik Clemens Kleine;1
Booom Capital GmbH;ELYDEN Capital UG (haftungsbeschrankt);1
Booom Capital GmbH;Eleven Eleven Foundation;1
Booom Capital GmbH;F-LOG Ventures GmbH & Co.KG;1
Booom Capital GmbH;Fahning Ventures UG (haftungsbeschrankt);1
Booom Capital GmbH;Faster Future GmbH & Co. KG;1
Booom Capital GmbH;Fear of Missing Out AB;1
Booom Capital GmbH;Felipe Navio Garcia;1
Booom Capital GmbH;Fluss des Lebens GmbH;1
Booom Capital GmbH;Force Ventures [V UG (haftungsbeschrankt);1
Booom Capital GmbH;Goldfinger Investment Holding GmbH;1
Booom Capital GmbH;Gudorf Holdings UG (haftungsbeschrankt);1
Booom Capital GmbH;Humboldt Ventures LLC;1
Booom Capital GmbH;K16-Boxwood UG (haftungsbeschränkt);1
Booom Capital GmbH;Kameam UG (haftangsbesehrinkt);1
Booom Capital GmbH;MANI Ventures UG (haftungsbeschrankt);1
Booom Capital GmbH;One Twa Ventures UG (haftungshesehrinks);1
Booom Capital GmbH;Oz Ventures UG (haftungsbeschrankt);1
Booom Capital GmbH;PK Projects GmbH;1
Booom Capital GmbH;Pineapple Ventures UG (haftungsbeschrankt);1
Booom Capital GmbH;Project A Ventures Ill GmbH & Co. KG;1
Booom Capital GmbH;Puntopoleio UG (haftungsbeschrankt);1
Booom Capital GmbH;Push Creative Ventures GmbH;1
Booom Capital GmbH;Ronny Shibley;1
Booom Capital GmbH;Rumburg Capital UG (haftungsbeschrinkt);1
Booom Capital GmbH;S.W. Projects GmbH;1
Booom Capital GmbH;SEK Ventures GmbH;1
Booom Capital GmbH;Shorea Ventures GmbH;1
Booom Capital GmbH;Siobhan Brewster;1
Booom Capital GmbH;Steelhorse Capital GmbH;1
Booom Capital GmbH;THOR Ventures Berlin GmbH;1
Booom Capital GmbH;Triotor Betciligungs GmbH;1
Braden Ventures UG (haftungsbeschrankt);Doublethink Ventures UG (haftungsbeschrankt);1
Braden Ventures UG (haftungsbeschrankt);Hillebrandt Holding UG (haftungsbeschrankt);1
Braden Ventures UG (haftungsbeschrankt);Lobenstein Ventures UG (haftungsbeschrankt);1
Braden Ventures UG (haftungsbeschrankt);N-Ventures UG (haftungschrankt);1
Bramlage Lifesciences GmbH;Alexander Ludwig Friedrich Christian Fuchs;1
Bramlage Lifesciences GmbH;Bertold Mathias Wagner;1
Bramlage Lifesciences GmbH;Christian Orsinger;1
Bramlage Lifesciences GmbH;Companisto Trust Service XVII GmbH;1
Bramlage Lifesciences GmbH;Dr. Alfred Heinrich Georg Spieker;1
Bramlage Lifesciences GmbH;Dr. Arthur Steinmetz;1
Bramlage Lifesciences GmbH;Frank Thomas Trinkaus;1
Bramlage Lifesciences GmbH;Gerrit Jörg Arends;1
Bramlage Lifesciences GmbH;Indigo8 GmbH;1
Bramlage Lifesciences GmbH;Jan Arne Tegtmeier;1
Bramlage Lifesciences GmbH;Johannes Menelaus Ruopp;1
Bramlage Lifesciences GmbH;Kerstin Heike von Diemar;1
Bramlage Lifesciences GmbH;Merk MIC GmbH;1
Bramlage Lifesciences GmbH;Nika Norr;1
Bramlage Lifesciences GmbH;Pelle Maerkedahl Larsen;1
Bramlage Lifesciences GmbH;Preußische Stiftungsdirektion Berlin GmbH;1
Bramlage Lifesciences GmbH;Prof. Dr. Gerald Martin Werner Huber;1
Bramlage Lifesciences GmbH;Reto Rilegg;1
Bramlage Lifesciences GmbH;Richard Markus Wolfgang Fobo;1
Bramlage Lifesciences GmbH;Robert Helmut Glaser;1
Bramlage Lifesciences GmbH;Stefan Kilian;1
Bramlage Lifesciences GmbH;Sunconergy GmbH;1
Bramlage Lifesciences GmbH;Thorsten Fritz Herbert Drescher;1
Bramlage Lifesciences GmbH;Wolfgang Schmidt;1
Bramlage Lifesciences GmbH;acmaios GmbH;1
Bramlage Lifesciences GmbH;eastWest Venture Capital GmbH;1
Bramlage Lifesciences GmbH;rheinaue Invest GmbH;1
Brencon GmbH;Findigs GmbH;1
Brencon GmbH;Herr Antonius Vollebregt;1
Brencon GmbH;Herr Thomas Drissner;1
Brencon GmbH;Herrero Investments UG;1
Brencon GmbH;Lima Investments UG;1
Brencon GmbH;M M I Leisure & Capital poe Management GmbH;1
Brencon GmbH;ME Beteiligungs GmbH;1
Brencon GmbH;Orca Capital GmbH;1
Brencon GmbH;Reitelshofer Ubernahme neuer Vermégensmanagement GmbH;1
Brencon GmbH;SERIE;1
Brencon GmbH;Sine Beteiligungen GmbH;1
Brencon GmbH;ZEITGEIST Tech Ventures GmbH;1
Brencon GmbH;Zapata Investments UG;1
Brokamp Capital GmbH;2bX Urban Fund I GmbH & Co. KG;1
Brokamp Capital GmbH;AXS Investments GmbH;1
Brokamp Capital GmbH;AddReal GmbH;1
Brokamp Capital GmbH;Dasr Ventures UG (haftungsbeschränkt);1
Brokamp Capital GmbH;Heidelventure GmbH;1
Brokamp Capital GmbH;JD Invest & Advisory GmbH;1
Brokamp Capital GmbH;LionCorn Capital GmbH;1
Brokamp Capital GmbH;Manuel Backfisch Investment Stiftung;1
Brokamp Capital GmbH;Maximilian Kérner Investment UG (haftungsbeschränkt);1
Brokamp Capital GmbH;Mutschler Ventures AG;1
Brokamp Capital GmbH;RAS Invest GmbH;1
Brokamp Capital GmbH;Razouane Ventures UG (haftungsbeschränkt);1
Brokamp Capital GmbH;Stefan Loacker;1
Brokamp Capital GmbH;Szeli Ventures GmbH;1
Brokamp Capital GmbH;Thumm Ventures UG (haftungsbeschränkt);1
Brokamp Capital GmbH;Tomislav Tomov;1
Brokamp Capital GmbH;Unternehmertum VC Fonds III GmbH & Co. KG;1
Brokamp Capital GmbH;Verdurion GmbH;1
Brokamp Capital GmbH;Vesta Venture Holding GmbH;1
Brokamp Capital GmbH;Wax Venture UG (haftungsbeschränkt);1
Brokamp Capital GmbH;btov Digital Technologies II S.C.S., SICAR;1
Brosch Ventures UG (haftungsbeschrankt);Beckort Ventures UG (haftungsbeschrankt);1
Brosch Ventures UG (haftungsbeschrankt);Hufnagel SPE UG (haftungsbeschrankt);1
Brosch Ventures UG (haftungsbeschrankt);Meinhardt Ventures UG (haftungsbeschrankt);1
Brosch Ventures UG (haftungsbeschrankt);SKAUG INDUSTRIES AS;1
Bruce Wallace;10K Ventures OU;1
Bruce Wallace;24S.ar.l.;1
Bruce Wallace;AKVaganza Unternehmergesellschaft (haftungsbeschrankt);1
Bruce Wallace;ALSP20 L.L.C.;1
Bruce Wallace;Calm Storm 1 EuVECA GmbH & Co. KG;1
Bruce Wallace;Cristobal Conde;1
Bruce Wallace;Dr. Axel Wieandt;1
Bruce Wallace;ENTREPRENEUR FIRST (GLOBAL) L.P.;1
Bruce Wallace;Entrepreneur First Operations Limited;1
Bruce Wallace;Esprit Nominees Limited;1
Bruce Wallace;Fin VC Regatta I, LP;1
Bruce Wallace;Founders First Capital GmbH;1
Bruce Wallace;Fufu Ventures UG (haftungsbeschrankt);1
Bruce Wallace;Guillaume Cabane;1
Bruce Wallace;Laurin Hainy;1
Bruce Wallace;Luca Ascani;1
Bruce Wallace;MJJ Invest GmbH;1
Bruce Wallace;Mark Ransford;1
Bruce Wallace;New Wave SASU;1
Bruce Wallace;PCN Ventures UG (haftungsbeschrankt);1
Bruce Wallace;Philippe Teixeira da Mota;1
Bruce Wallace;RJ Expeditions GmbH;1
Bruce Wallace;Scout VI-A, LLC;1
Bruce Wallace;Speedinvest Ill EUVECA GmbH & Co KG;1
Bruce Wallace;Stevan Lutz Invest UG (haftungsbeschrankt);1
Bruce Wallace;Tiny Fund Il, a series of Tiny Supercomputer Investment Companies, LP;1
Bruce Wallace;Tiny Il, a series of Continental Tiny Supercomputer Investment Companies, LP;1
Bruce Wallace;another.vc GmbH;1
Bruce Wallace;eNugget Ventures UG (haftungsbeschrankt);1
Bruce Wallace;wrapall UG (haftungsbeschrankt);1
Bruno Maisonnier;AURA SAS;1
Bruno Maisonnier;André Lanata;1
Bruno Maisonnier;Antoine Pallois;1
Bruno Maisonnier;Aperitus Limited;1
Bruno Maisonnier;Artur Koop;1
Bruno Maisonnier;BleM56 S.C.1.;1
Bruno Maisonnier;Cherry Ventures Fund IV GmbH & Co KG;1
Bruno Maisonnier;Christian Dargnat;1
Bruno Maisonnier;Deep Impact Investment Holding GmbH;1
Bruno Maisonnier;EQT Ventures lI S.a r.l. SICAF-RAIF;1
Bruno Maisonnier;FCPI Capital Invest PME 2019;1
Bruno Maisonnier;FCPI Capital Invest PME 2020;1
Bruno Maisonnier;FCPI Capital Invest PME 2021;1
Bruno Maisonnier;FPCI Omnes Real Tech;1
Bruno Maisonnier;Francesco Stortini;1
Bruno Maisonnier;Geodesic S.A.S.;1
Bruno Maisonnier;Habert Dassault Finance SAS;1
Bruno Maisonnier;Héléne Huby;1
Bruno Maisonnier;Interface Capital GmbH & Co. KG;1
Bruno Maisonnier;Izzat Holdings Ltd.;1
Bruno Maisonnier;Johannes Reijneveld;1
Bruno Maisonnier;July Fund 22 GmbH & Co. KG;1
Bruno Maisonnier;Karim Ganem;1
Bruno Maisonnier;Lear Javiv;1
Bruno Maisonnier;MHz2 Capital GmbH;1
Bruno Maisonnier;Marc Postel-Vinay;1
Bruno Maisonnier;Maru Winnacker;1
Bruno Maisonnier;Najwa Naimy;1
Bruno Maisonnier;Nils Bernhardt;1
Bruno Maisonnier;Olivier Faure;1
Bruno Maisonnier;Orbital Ventures S.C.A. SICAV-RAIF;1
Bruno Maisonnier;Partech Entrepreneur Fund IV FPCI;1
Bruno Maisonnier;Pierre Vinet;1
Bruno Maisonnier;Pink Capital GmbH;1
Bruno Maisonnier;Possible Ventures Il GmbH & Co KG;1
Bruno Maisonnier;Priyanka Das;1
Bruno Maisonnier;Prof. Dr. Dr. Ann-Kristin Achleitner;1
Bruno Maisonnier;RRW Il Growth SLP;1
Bruno Maisonnier;Romain Mabboux;1
Bruno Maisonnier;Rymdkapital SPV TEC AB;1
Bruno Maisonnier;SORIAK S.A.S.;1
Bruno Maisonnier;Schlumberger Investment Services B.V.;1
Bruno Maisonnier;Sebastien Ayton;1
Bruno Maisonnier;Sebastien Reichstadt;1
Bruno Maisonnier;Sonia Magniant;1
Bruno Maisonnier;Temaris et associés SAS;1
Bruno Maisonnier;The Nuga Trust;1
Bruno Maisonnier;Thomas Nussmann;1
Bruno Maisonnier;Vsquared Ventures GmbH & Co. KG;1
Bruno Maisonnier;WMA Master VCC;1
Busl Holding GmbH;Aurelio GmbH;1
Busl Holding GmbH;FE Capital GmbH;1
Busl Holding GmbH;FundX GmbH;1
Busl Holding GmbH;Gaschler Ventures UG (haftungsbeschrankt);1
Busl Holding GmbH;GoJo GmbH;1
Busl Holding GmbH;Herr Tobias Mehrer;1
Busl Holding GmbH;Lake Ammer Ventures GmbH;1
Busl Holding GmbH;Muinzinger Holding GmbH;1
Busl Holding GmbH;Nobbe Holding GmbH;1
Busl Holding GmbH;Ozman Holding GmbH;1
Busl Holding GmbH;Priebe Holding GmbH;1
Busl Holding GmbH;Synergy Holding GmbH;1
Busl Holding GmbH;TVenture Capital GmbH;1
Busl Holding GmbH;Vireo Ventures GmbH;1
Busl Holding GmbH;greenmetz ventures UG (haftungsbeschrankt);1
Buteo Ventures AG;Axel Springer Porsche AG GmbH & Co. KG;1
Buteo Ventures AG;Bento Ventures GmbH AG;1
Buteo Ventures AG;Beteiligungs UG & Co. KG;1
Buteo Ventures AG;Fahrhaus Equity Invest AG GmbH;1
Buteo Ventures AG;H2 - Investments GmbH AG;1
C+R Bartels Beteiligungs GmbH;AQUATY Ventures Deutschland GmbH;1
C+R Bartels Beteiligungs GmbH;Dr. Tobias Roelen-Blasberg;1
C+R Bartels Beteiligungs GmbH;IL Pareto UG (haftungsbeschrankt);1
C+R Bartels Beteiligungs GmbH;JCB Verwaltungs GmbH;1
C+R Bartels Beteiligungs GmbH;Karlsruher Institut fiir Technologie;1
C+R Bartels Beteiligungs GmbH;Kokolores Ventures UG Mannheim;1
C+R Bartels Beteiligungs GmbH;Next Commerce Accelerator 2. Beteiligungsgesellschaft mbH & Co. KG;1
C+R Bartels Beteiligungs GmbH;Ruhr-Gliick GmbH;1
CAMI Ventures UG (haftungsbeschrankt);A06 Ventures UG (haftungsbeschrankt);1
CAMI Ventures UG (haftungsbeschrankt);AENU Fund SCA SICAV-RAIF;1
CAMI Ventures UG (haftungsbeschrankt);Begemann Capital GmbH;1
CAMI Ventures UG (haftungsbeschrankt);Benjamin Drury;1
CAMI Ventures UG (haftungsbeschrankt);Black Solitaire Ventures GmbH;1
CAMI Ventures UG (haftungsbeschrankt);Blue Unicorn Ventures GmbH;1
CAMI Ventures UG (haftungsbeschrankt);DN Capital - Global Venture Capital V SCSp;1
CAMI Ventures UG (haftungsbeschrankt);Einhorn Capital GmbH;1
CAMI Ventures UG (haftungsbeschrankt);Emerge Venture Partners | LP;1
CAMI Ventures UG (haftungsbeschrankt);FJ Labs Entrepreneurs Fund 2022, eine Serie von FJ Labs Funds, LP;1
CAMI Ventures UG (haftungsbeschrankt);FJ Labs Ill, LP;1
CAMI Ventures UG (haftungsbeschrankt);Franziska Steiner Ventures UG (haftungsbeschrankt);1
CAMI Ventures UG (haftungsbeschrankt);G-Fund Invest | GmbH & Co. KG;1
CAMI Ventures UG (haftungsbeschrankt);Grunwald, Landkreis Miinchen / Griinwald, District Mu- n;1
CAMI Ventures UG (haftungsbeschrankt);JJL Invest UG (haftungsbeschrankt);1
CAMI Ventures UG (haftungsbeschrankt);Kupke GmbH;1
CAMI Ventures UG (haftungsbeschrankt);Pausder Ventures GmbH;1
CAMI Ventures UG (haftungsbeschrankt);Roppel Beteiligungs UG (haftungsbeschrankt);1
CAMI Ventures UG (haftungsbeschrankt);Tengelmann Ventures Fund VI GmbH;1
CAMI Ventures UG (haftungsbeschrankt);btov Digital Technologies li S.C.S., SICAR;1
CAMI Ventures UG (haftungsbeschrankt);inventhie GmbH;1
CAMI Ventures UG (haftungsbeschrankt);playfull GmbH;1
CBES Ventures UG (haftungsbeschränkt);468 Capital GmbH & Co. KG;1
CBES Ventures UG (haftungsbeschränkt);ABACON CAPI-TAL GmbH;1
CBES Ventures UG (haftungsbeschränkt);Bad Evil Rubber AG;1
CBES Ventures UG (haftungsbeschränkt);Dr. Susanne Bettina Maria Weiss;1
CBES Ventures UG (haftungsbeschränkt);Ducky Investments UG (haftungsbeschränkt);1
CBES Ventures UG (haftungsbeschränkt);Esrae Khalawi Alolaya;1
CBES Ventures UG (haftungsbeschränkt);Saxtan GmbH;1
CBES Ventures UG (haftungsbeschränkt);TAL GmbH;1
CBES Ventures UG (haftungsbeschränkt);TKrauss Private Equity Investments GmbH;1
CBES Ventures UG (haftungsbeschränkt);Vsquared Ventures GmbH & Co. KG;1
CCL Capital UG 50;All Digital Services GmbH;1
CCL Capital UG 50;Andreas Burike;1
CCL Capital UG 50;Angel Invest 100,001 -!00.KG;1
CCL Capital UG 50;CCL Ventures 1 -— 50,000 UG (haftungsbeschr;1
CCL Capital UG 50;CERES VENTURE GmbH;1
CCL Capital UG 50;F23- Vorrats-;1
CCL Capital UG 50;Fritz Christoph Listmann;1
CCL Capital UG 50;Konermann & Partner GmbH;1
CCL Capital UG 50;MM Opportunities Ventures GmbH;1
CCL Capital UG 50;MMB Ventures GmbH;1
CCL Capital UG 50;Menden Ventures Consulting GmbH;1
CCL Capital UG 50;Motive Early Stage (A) Aggregator LLC;1
CCL Capital UG 50;Motive Early Stage (E) GmbH;1
CCL Capital UG 50;Namalala UG (haftungsbeschr;1
CCL Capital UG 50;SEMA Vermdgensverw altungs UG (haftungsbeschr;1
CCL Capital UG 50;Skatchkov Ventures UG;1
CCL Capital UG 50;Stevan Lutz Invest GmbH;1
CCL Capital UG 50;Susanne Listmann;1
CCL Capital UG 50;WENVEST Capital GmbH;1
CCL Capital UG 50;YouCo H156 GmbH (kiinftig:/future: Tesoro GmbH);1
CCL Ventures 1 -— 50;All Digital Services GmbH;1
CCL Ventures 1 -— 50;Andreas Burike;1
CCL Ventures 1 -— 50;Angel Invest 100,001 -!00.KG;1
CCL Ventures 1 -— 50;CCL Capital UG 50,001 — 100,000/ (haftungsbeschr;1
CCL Ventures 1 -— 50;CERES VENTURE GmbH;1
CCL Ventures 1 -— 50;F23- Vorrats-;1
CCL Ventures 1 -— 50;Fritz Christoph Listmann;1
CCL Ventures 1 -— 50;Konermann & Partner GmbH;1
CCL Ventures 1 -— 50;MM Opportunities Ventures GmbH;1
CCL Ventures 1 -— 50;MMB Ventures GmbH;1
CCL Ventures 1 -— 50;Menden Ventures Consulting GmbH;1
CCL Ventures 1 -— 50;Motive Early Stage (A) Aggregator LLC;1
CCL Ventures 1 -— 50;Motive Early Stage (E) GmbH;1
CCL Ventures 1 -— 50;Namalala UG (haftungsbeschr;1
CCL Ventures 1 -— 50;SEMA Vermdgensverw altungs UG (haftungsbeschr;1
CCL Ventures 1 -— 50;Skatchkov Ventures UG;1
CCL Ventures 1 -— 50;Stevan Lutz Invest GmbH;1
CCL Ventures 1 -— 50;Susanne Listmann;1
CCL Ventures 1 -— 50;WENVEST Capital GmbH;1
CCL Ventures 1 -— 50;YouCo H156 GmbH (kiinftig:/future: Tesoro GmbH);1
CEOS UG;Feng Ventures;1
CEOS UG;Good Vibe Ventures UG;1
CEOS UG;Stadtelmeyer Investment UG;1
CERES VENTURE GmbH;All Digital Services GmbH;1
CERES VENTURE GmbH;Andreas Burike;1
CERES VENTURE GmbH;Angel Invest 100,001 -!00.KG;1
CERES VENTURE GmbH;CCL Capital UG 50,001 — 100,000/ (haftungsbeschr;1
CERES VENTURE GmbH;CCL Ventures 1 -— 50,000 UG (haftungsbeschr;1
CERES VENTURE GmbH;F23- Vorrats-;1
CERES VENTURE GmbH;Fritz Christoph Listmann;1
CERES VENTURE GmbH;Konermann & Partner GmbH;1
CERES VENTURE GmbH;MM Opportunities Ventures GmbH;1
CERES VENTURE GmbH;MMB Ventures GmbH;1
CERES VENTURE GmbH;Menden Ventures Consulting GmbH;1
CERES VENTURE GmbH;Motive Early Stage (A) Aggregator LLC;1
CERES VENTURE GmbH;Motive Early Stage (E) GmbH;1
CERES VENTURE GmbH;Namalala UG (haftungsbeschr;1
CERES VENTURE GmbH;SEMA Vermdgensverw altungs UG (haftungsbeschr;1
CERES VENTURE GmbH;Skatchkov Ventures UG;1
CERES VENTURE GmbH;Stevan Lutz Invest GmbH;1
CERES VENTURE GmbH;Susanne Listmann;1
CERES VENTURE GmbH;WENVEST Capital GmbH;1
CERES VENTURE GmbH;YouCo H156 GmbH (kiinftig:/future: Tesoro GmbH);1
CK Holding UG (haftungsbeschrankt);Arno Zinke;1
CK Holding UG (haftungsbeschrankt);Axeleo Proptech 1 FPCI Investment-CAPITAL SAS;1
CK Holding UG (haftungsbeschrankt);Bayern Kapital Innovationsfonds EFRE GmbH & Co. KG;1
CK Holding UG (haftungsbeschrankt);High-Tech Griinderfonds IV GmbH & Co. KG;1
CK Holding UG (haftungsbeschrankt);Jentzsch Investment GmbH;1
CK Holding UG (haftungsbeschrankt);LNRA Invest SAS;1
CK Holding UG (haftungsbeschrankt);Mack Holding UG (haftungsbeschrankt);1
CK Holding UG (haftungsbeschrankt);MiToO GmbH;1
CK Holding UG (haftungsbeschrankt);TS Capital UG (haftungsbeschrankt);1
CONSER-Tech GmbH;Cimexia GmbH;1
CONSER-Tech GmbH;Herr Dr. Andreas Uhlig;1
CONSER-Tech GmbH;JA27 holding UG (haftungsbeschrankt);1
CONSER-Tech GmbH;LSFH GmbH;1
CONSER-Tech GmbH;M4 Capital GmbH;1
CONSER-Tech GmbH;Orbit Trade Holding GmbH;1
CONSER-Tech GmbH;Oueebee GmbH;1
CONSER-Tech GmbH;astavo GmbH;1
CONSER-Tech GmbH;crc ventures GmbH;1
COre-invest GmbH;DTM Deutsche Tele Medien GmbH;1
COre-invest GmbH;Kammerath Technology;1
COre-invest GmbH;Ricarda Kies Consulting;1
Cadenza Capital Management Limited;Anagram Ltd.;1
Cadenza Capital Management Limited;Backed 2 LP;1
Cadenza Capital Management Limited;Charles Songhurst;1
Cadenza Capital Management Limited;Discovery Ventures Founder Investments II GmbH & Co. KG;1
Cadenza Capital Management Limited;Discovery Ventures III GmbH & Co. KG;1
Cadenza Capital Management Limited;Dr. Jutta Steiner;1
Cadenza Capital Management Limited;Dunstkreis Ventures UG;1
Cadenza Capital Management Limited;EuVECA GmbH & Co. KG;1
Cadenza Capital Management Limited;Fabric Ventures Fund 2021 SCSp;1
Cadenza Capital Management Limited;Fractal Ventures UG;1
Cadenza Capital Management Limited;Grand Cayman;1
Cadenza Capital Management Limited;Inflection Mercury Fund LP;1
Cadenza Capital Management Limited;Jaworski E-FARM UG;1
Cadenza Capital Management Limited;Lightspeed Frontier I-E L.P.;1
Cadenza Capital Management Limited;Lightspeed Frontier I-M L.P.;1
Cadenza Capital Management Limited;Lightspeed Frontier I-N L.P.;1
Cadenza Capital Management Limited;Lightspeed Frontier I-S L.P.;1
Cadenza Capital Management Limited;Lightspeed Venture Partners XIV-A (Inception), L.P.;1
Cadenza Capital Management Limited;Lucas Vogelsang;1
Cadenza Capital Management Limited;MWP Beteiligungs UG;1
Cadenza Capital Management Limited;RBCH Ltd.;1
Cadenza Capital Management Limited;Santos McGarry UG;1
Cadenza Capital Management Limited;Speedinvest III;1
Cadenza Capital Management Limited;TJS Beteiligung GmbH;1
Cadenza Capital Management Limited;Up Only Ventures UG;1
Calm Storm 1 EuVECA GmbH & Co. KG;10K Ventures OU;1
Calm Storm 1 EuVECA GmbH & Co. KG;24S.ar.l.;1
Calm Storm 1 EuVECA GmbH & Co. KG;AKVaganza Unternehmergesellschaft (haftungsbeschrankt);1
Calm Storm 1 EuVECA GmbH & Co. KG;ALSP20 L.L.C.;1
Calm Storm 1 EuVECA GmbH & Co. KG;Bruce Wallace;1
Calm Storm 1 EuVECA GmbH & Co. KG;Cristobal Conde;1
Calm Storm 1 EuVECA GmbH & Co. KG;Dr. Axel Wieandt;1
Calm Storm 1 EuVECA GmbH & Co. KG;ENTREPRENEUR FIRST (GLOBAL) L.P.;1
Calm Storm 1 EuVECA GmbH & Co. KG;Entrepreneur First Operations Limited;1
Calm Storm 1 EuVECA GmbH & Co. KG;Esprit Nominees Limited;1
Calm Storm 1 EuVECA GmbH & Co. KG;Fin VC Regatta I, LP;1
Calm Storm 1 EuVECA GmbH & Co. KG;Founders First Capital GmbH;1
Calm Storm 1 EuVECA GmbH & Co. KG;Fufu Ventures UG (haftungsbeschrankt);1
Calm Storm 1 EuVECA GmbH & Co. KG;Guillaume Cabane;1
Calm Storm 1 EuVECA GmbH & Co. KG;Laurin Hainy;1
Calm Storm 1 EuVECA GmbH & Co. KG;Luca Ascani;1
Calm Storm 1 EuVECA GmbH & Co. KG;MJJ Invest GmbH;1
Calm Storm 1 EuVECA GmbH & Co. KG;Mark Ransford;1
Calm Storm 1 EuVECA GmbH & Co. KG;New Wave SASU;1
Calm Storm 1 EuVECA GmbH & Co. KG;PCN Ventures UG (haftungsbeschrankt);1
Calm Storm 1 EuVECA GmbH & Co. KG;Philippe Teixeira da Mota;1
Calm Storm 1 EuVECA GmbH & Co. KG;RJ Expeditions GmbH;1
Calm Storm 1 EuVECA GmbH & Co. KG;Scout VI-A, LLC;1
Calm Storm 1 EuVECA GmbH & Co. KG;Speedinvest Ill EUVECA GmbH & Co KG;1
Calm Storm 1 EuVECA GmbH & Co. KG;Stevan Lutz Invest UG (haftungsbeschrankt);1
Calm Storm 1 EuVECA GmbH & Co. KG;Tiny Fund Il, a series of Tiny Supercomputer Investment Companies, LP;1
Calm Storm 1 EuVECA GmbH & Co. KG;Tiny Il, a series of Continental Tiny Supercomputer Investment Companies, LP;1
Calm Storm 1 EuVECA GmbH & Co. KG;another.vc GmbH;1
Calm Storm 1 EuVECA GmbH & Co. KG;eNugget Ventures UG (haftungsbeschrankt);1
Calm Storm 1 EuVECA GmbH & Co. KG;wrapall UG (haftungsbeschrankt);1
Cameron James Hepburn;Angel's Eye GmbH & Co. KG;1
Cameron James Hepburn;Casimir Investments UG (haftungsbeschrankt);1
Cameron James Hepburn;Charles Songhurst;1
Cameron James Hepburn;Cherry Ventures Fund IV GmbH & Co. KG;1
Cameron James Hepburn;GFC Global Founders Capital GmbH;1
Cameron James Hepburn;Ines Streimelweger;1
Cameron James Hepburn;Julian Albert;1
Cameron James Hepburn;Levent Altunel;1
Cameron James Hepburn;MB Ventures GmbH;1
Cameron James Hepburn;MH2 Capital GmbH;1
Cameron James Hepburn;Mateusz Maciej Wronski;1
Cameron James Hepburn;Phronesis UG (haftungsbeschrankt);1
Cameron James Hepburn;Rivus Ventures GmbH;1
Cameron James Hepburn;Rocket Internet Capital Partners (Euro) 683 11 SCS;1
