startup_id;startup_name;date_incorporated;register_identification_number;register;startup_location;startup_industry;startup_website;startup_linkedin;Unnamed: 9;Unnamed: 10;shareholder_json;list_mds;number_shareholders;number_angels;startup_purpose;link_shareholder_file_2021;register_mapping;startup_industry_mapped;azure_json;error;link_structured_content_file_current;link_SI_file_current;azure_json_2021;shareholder_json_2021
14171;NEXTBASIN UG (haftungsbeschränkt);2021-12-09;HRB 782311;Stuttgart;Rudersberg;Hardware;https://www.nextbasin.com/;https://www.linkedin.com/company/nextbasin/;183.0;;;;;;;;;;;;;;;
14172;Tierwohl-KI UG (haftungsbeschränkt);2021-12-09;HRB 782296;Stuttgart;Stuttgart;Landwirtschaft;;;187.0;;;;;;;;;;;;;;;
14173;Artsfair UG (haftungsbeschränkt);2021-12-07;HRB 236299 B;Charlottenburg (Berlin);Berlin;eCommerce;http://artsfair.de/;;202.0;;;;;;;;;;;;;;;
14174;been together UG (haftungsbeschränkt);2021-12-07;HRB 42203;Dresden;Dresden;Software;;;204.0;;;;;;;;;;;;;;;
14175;deep choice UG (haftungsbeschränkt);2021-12-07;HRB 236377 B;Charlottenburg (Berlin);Berlin;Software;;;206.0;;;;;;;;;;;;;;;
14176;Passionario UG (haftungsbeschränkt);2021-12-07;HRB 10452;Ingolstadt;Ingolstadt;Dienstleistung;https://passionario.de/;;211.0;;;;;;;;;;;;;;;
14177;WoodenValley UG (haftungsbeschränkt);2021-12-07;HRB 782249;Stuttgart;Stuttgart;Bauwesen;https://www.woodenvalley.de/;;217.0;;;;;;;;;;;;;;;
14178;Baba Nails UG (haftungsbeschränkt);2021-12-06;HRB 236281 B;Charlottenburg (Berlin);Berlin;eCommerce;;;220.0;;;;;;;;;;;;;;;
14179;DigiVET UG (haftungsbeschränkt);2021-12-06;HRB 209895;Walsrode;Worpswede;Medizin;;;222.0;;;;;;;;;;;;;;;
14180;Velve UG (haftungsbeschränkt);2021-12-06;HRB 236329 B;Charlottenburg (Berlin);Berlin;eCommerce;https://www.velveintim.de/;;227.0;;;;;;;;;;;;;;;
14181;Neutron Star Systems DE UG (haftungsbeschränkt);2021-12-04;HRB 16447;Aschaffenburg;Haibach;Mobilität;https://www.neutronstar.systems/;https://www.linkedin.com/company/neutronstar-systems/;231.0;;;;;;;;;;;;;;;
14182;ansero UG (haftungsbeschränkt);2021-12-03;HRB 30442;Traunstein;Rosenheim;Rechtsberatung;https://ansero.de/;;234.0;;;;;;;;;;;;;;;
14183;Indigoblue UG (haftungsbeschränkt);2021-12-03;HRB 172414;Hamburg;Hamburg;Gaming;;;238.0;;;;;;;;;;;;;;;
14184;Sunnify Technologies UG (haftungsbeschränkt);2021-12-03;HRB 36075 P;Potsdam;Teltow;Energie;;;241.0;;;;;;;;;;;;;;;
14185;eplating UG (haftungsbeschränkt);2021-12-02;HRB 725477;Freiburg;Villingen-Schwenningen;Industrie;http://eplating.de/;;245.0;;;;;;;;;;;;;;;
14186;resolvio Software UG (haftungsbeschränkt);2021-12-02;HRB 125577;Frankfurt am Main;Frankfurt am Main;Rechtsberatung;http://resolvio.de/;;250.0;;;;;;;;;;;;;;;
14187;VELOZONT UG (haftungsbeschränkt);2021-12-02;HRB 14149;Schwerin;Gallin-Kuppentin, OT Penzlin;Mobilität;https://www.velozont.com/;;253.0;;;;;;;;;;;;;;;
14188;4th condition UG (haftungsbeschränkt);2021-12-01;HRB 21775;Stralsund;Greifswald;Industrie;https://4th-condition.de/;;258.0;;;;;;;;;;;;;;;
14189;ArcadiaLabs UG (haftungschränkt);2021-12-01;HRB 19733;Bochum;Herne;Gaming;https://arcadialabs.net/;;259.0;;;;;;;;;;;;;;;
14190;Bynand UG (haftungsbeschränkt);2021-12-01;HRB 271338;München;München;Mobilität;https://bynand.de/;;263.0;;;;;;;;;;;;;;;
14191;Larou UG (haftungsbeschränkt);2021-12-01;HRB 236206 B;Charlottenburg (Berlin);Berlin;Medien;;;271.0;;;;;;;;;;;;;;;
14192;Flexudy Education UG (haftungsbeschränkt);2021-11-30;HRB 19246;Fürth;Fürth;Bildung;https://www.flexudy.com/;https://www.linkedin.com/company/flexudy-edu/;283.0;;;;;;;;;;;;;;;
14193;Hoolo UG (haftungsbeschränkt);2021-11-30;HRB 34494;Chemnitz;Chemnitz;Medien;https://hoolo.de/;;285.0;;;;;;;;;;;;;;;
14194;The Cezairli Olive Company UG (haftungsbeschränkt);2021-11-30;HRB 236180 B;Charlottenburg (Berlin);Berlin;eCommerce;;;291.0;;;;;;;;;;;;;;;
14195;Twaiv UG (haftungsbeschränkt);2021-11-30;HRB 236124 B;Charlottenburg (Berlin);Berlin;Sport;https://twaiv.app/;https://www.linkedin.com/company/twaiv/;293.0;;;;;;;;;;;;;;;
14196;Education21 UG (haftungsbeschränkt);2021-11-29;HRB 125537;Frankfurt am Main;Frankfurt am Main;Bildung;https://www.education21.eu/;https://www.linkedin.com/company/education21/;296.0;;;;;;;;;;;;;;;
14197;Freudeo UG (haftungsbeschränkt);2021-11-29;HRB 172315;Hamburg;Hamburg;eCommerce;http://freudeo.de/;;297.0;;;;;;;;;;;;;;;
14198;greentelligent UG (haftungsbeschränkt);2021-11-29;HRB 725437;Freiburg;Bad Säckingen;Umwelttechnologie;http://greentelligent.de/;https://www.linkedin.com/company/greentelligent-ug;298.0;;;;;;;;;;;;;;;
14199;Quality Beast UG (haftungsbeschränkt);2021-11-29;HRB 236055 B;Charlottenburg (Berlin);Berlin;Gaming;https://qualitybeast.myshopify.com/;https://www.linkedin.com/company/quality-beast;301.0;;;;;;;;;;;;;;;
14200;hellaw UG (haftungsbeschränkt);2021-11-26;HRB 172293;Hamburg;Hamburg;Rechtsberatung;https://hellaw.de/;;307.0;;;;;;;;;;;;;;;
14201;ichhaberecht.de UG (haftungsbeschränkt);2021-11-26;HRB 236017 B;Charlottenburg (Berlin);Berlin;Rechtsberatung;https://ichhaberecht.de/;;308.0;;;;;;;;;;;;;;;
14202;LM Bookie UG (haftungsbeschränkt);2021-11-26;HRB 235998 B;Charlottenburg (Berlin);Berlin;Medien;;;311.0;;;;;;;;;;;;;;;
14203;Varent UG (haftungsbeschränkt);2021-11-26;HRB 23747 KI;Kiel;Kiel;Software;;;315.0;;;;;;;;;;;;;;;
14204;Vote4Fame UG (haftungsbeschränkt);2021-11-26;HRB 782075;Stuttgart;Böblingen;Medien;;;316.0;;;;;;;;;;;;;;;
14205;Collectably UG (haftungsbeschränkt);2021-11-25;HRB 23741 KI;Kiel;Kiel;Gaming;https://collectably.de/;;319.0;;;;;;;;;;;;;;;
14206;Esoraa UG (haftungsbeschränkt);2021-11-25;HRB 235960 B;Charlottenburg (Berlin);Berlin;eCommerce;https://www.esoraa.com/;https://www.linkedin.com/company/esoraa/;321.0;;;;;;;;;;;;;;;
14207;Gadgeta UG (haftungsbeschränkt);2021-11-25;HRB 725421;Freiburg;Höchenschwand;eCommerce;http://gadgeta.de/;;323.0;;;;;;;;;;;;;;;
14208;RescSoft UG (haftungsbeschränkt);2021-11-25;HRB 107933;Saarbrücken;Schiffweiler;Software;https://resc-soft.de/;;330.0;;;;;;;;;;;;;;;
14209;Sam's Biscuits UG (haftungsbeschränkt);2021-11-25;HRB 16317 PI;Pinneberg;Halstenbek;eCommerce;https://samsbiscuits.com/;;331.0;;;;;;;;;;;;;;;
14210;Triglu UG (haftungsbeschränkt);2021-11-25;HRB 108409;Köln;Burscheid;Gaming;https://www.triglu.com/;https://www.linkedin.com/company/triglu/;333.0;;;;;;;;;;;;;;;
14211;PandaBee Studios UG (haftungsbeschränkt);2021-11-24;HRB 39560;Leipzig;Leipzig;Gaming;https://pandabee-studios.com/;https://www.linkedin.com/company/pandabee-studios/;344.0;;;;;;;;;;;;;;;
14212;Reservo24 UG (haftungsbeschränkt);2021-11-24;HRB 235953 B;Charlottenburg (Berlin);Berlin;Dienstleistung;http://reservo24.de/;;345.0;;;;;;;;;;;;;;;
14213;ADVA Unlimited UG (haftungsbeschränkt);2021-11-23;HRB 16306 PI;Pinneberg;Dägeling;Tourismus;https://adva-unlimited.de/;;352.0;;;;;;;;;;;;;;;
14214;Piogen Industries UG (haftungsbeschränkt);2021-11-23;HRB 235903 B;Charlottenburg (Berlin);Berlin;Finanzbereich;;;360.0;;;;;;;;;;;;;;;
14215;solmorrow UG (haftungsbeschränkt);2021-11-23;HRB 782011;Stuttgart;Reutlingen;eCommerce;https://greenl.de/;https://www.linkedin.com/company/greenl/;362.0;;;;;;;;;;;;;;;
14216;ThrombShield UG (haftungsbeschränkt);2021-11-23;HRB 25322;Aachen;Aachen;Medizin;;;363.0;;;;;;;;;;;;;;;
14217;tolinax UG (haftungsbeschränkt);2021-11-23;HRB 271123;München;Kreuth;Software;https://tolinax.de/;;364.0;;;;;;;;;;;;;;;
14218;zwanzigseiten UG (haftungsbeschränkt);2021-11-23;HRB 235883 B;Charlottenburg (Berlin);Berlin;Gaming;https://zwanzigseiten.de/;;368.0;;;;;;;;;;;;;;;
14219;flygge UG (haftungsbeschränkt);2021-11-22;HRB 781991;Stuttgart;Stuttgart;Tourismus;https://flygge.eu/;https://www.linkedin.com/company/flygge-eu/;372.0;;;;;;;;;;;;;;;
14220;Pfandnetzwerk UG (haftungsbeschränkt);2021-11-20;HRB 39771;Nürnberg;Nürnberg;Umwelttechnologie;https://pfandnetzwerk.de/;;380.0;;;;;;;;;;;;;;;
14221;Moticator Coaching UG (haftungsbeschränkt);2021-11-19;HRB 172150;Hamburg;Hamburg;Dienstleistung;;;388.0;;;;;;;;;;;;;;;
14222;Twain Technology UG (haftungsbeschränkt);2021-11-19;HRB 235807 B;Charlottenburg (Berlin);Berlin;Software;;;389.0;;;;;;;;;;;;;;;
14223;Walk The Frog UG (haftungsbeschränkt);2021-11-19;HRB 781962;Stuttgart;Ludwigsburg;Gaming;https://www.walkthefrog.com/;;390.0;;;;;;;;;;;;;;;
14224;Connou UG (haftungsbeschränlt);2021-11-18;HRB 781948;Stuttgart;Dußlingen;Bildung;https://www.connou.de/;https://www.linkedin.com/company/connou/;395.0;;;;;;;;;;;;;;;
14225;Heatly UG (haftungsbeschränkt);2021-11-18;HRB 108328;Köln;Köln;Energie;https://www.heatly.de/;https://www.linkedin.com/company/heatly/;397.0;;;;;;;;;;;;;;;
14226;PARARTGON UG (haftungsbeschränkt);2021-11-18;HRB 172102;Hamburg;Hamburg;Medien;https://parartgon.com/;;402.0;;;;;;;;;;;;;;;
14227;CERT ALL UG (haftungsbeschränkt);2021-11-17;HRB 235715 B;Charlottenburg (Berlin);Berlin;Umwelttechnologie;https://cert-all.com/;;406.0;;;;;;;;;;;;;;;
14228;HEIDI+HERA Skincare UG (haftungsbeschränkt);2021-11-17;HRB 270996;München;München;Medizin;https://www.heidiandhera.com/;https://www.linkedin.com/company/heidiandhera/;411.0;;;;;;;;;;;;;;;
14229;Sygyt Software UG (haftungsbeschränkt);2021-11-17;HRB 19710;Bochum;Bochum;Medien;https://www.sygyt.com/;https://www.linkedin.com/company/sygyt-software;418.0;;;;;;;;;;;;;;;
14230;AgileValue UG (haftungsbeschränkt);2021-11-16;HRB 125399;Frankfurt am Main;Frankfurt am Main;Software;;;420.0;;;;;;;;;;;;;;;
14231;duke. Technology UG (haftungsbeschränkt);2021-11-16;HRB 235619 B;Charlottenburg (Berlin);Berlin;Mobilität;https://call-a-duke.com/;;424.0;;;;;;;;;;;;;;;
14232;Mindpalace UG (haftungsbeschränkt);2021-11-16;HRB 270983;München;München;Bildung;https://mind-palace.io/;https://www.linkedin.com/company/mind-palace-io/;428.0;;;;;;;;;;;;;;;
14233;Rform Research Mixtapes UG (haftungsbeschränkt);2021-11-16;HRB 235622 B;Charlottenburg (Berlin);Berlin;Software;;;433.0;;;;;;;;;;;;;;;
14234;wellyou - be happy UG (haftungsbeschränkt);2021-11-16;HRB 235571 B;Charlottenburg (Berlin);Berlin;Medizin;https://www.well-you.com/;https://www.linkedin.com/company/wellyou-app/;435.0;;;;;;;;;;;;;;;
14235;Clicklich.com UG (haftungsbeschränkt);2021-11-15;HRB 16828;Siegburg;Bad Honnef;Werbung;https://clicklich.com/;;436.0;;;;;;;;;;;;;;;
14236;di: health UG (haftungsbeschränkt);2021-11-15;HRB 743151;Ulm;Ulm;Medizin;http://di-health.de/;;438.0;;;;;;;;;;;;;;;
14237;Spark Games UG (haftungsbeschränkt);2021-11-15;HRB 235587 B;Charlottenburg (Berlin);Berlin;Gaming;;;442.0;;;;;;;;;;;;;;;
14238;valy networks UG (haftungsbeschränkt);2021-11-15;HRB 235492 B;Charlottenburg (Berlin);Berlin;Software;https://vancy.network/;;447.0;;;;;;;;;;;;;;;
14239;Betaverse UG (haftungsbeschränkt);2021-11-12;HRB 235475 B;Charlottenburg (Berlin);Berlin;Software;;;452.0;;;;;;;;;;;;;;;
14240;Chainvest Capital UG (haftungsbeschränkt);2021-11-12;HRB 23697 KI;Kiel;Kiel;Finanzbereich;https://www.blockcap.de/;https://www.linkedin.com/company/chainvestcapital/;453.0;;;;;;;;;;;;;;;
14241;Deprevent UG (haftungsbeschränkt);2021-11-12;HRB 36750;Augsburg;Ried;Medizin;https://deprevent.com/;;454.0;;;;;;;;;;;;;;;
14242;Resonance UG (haftungsbeschränkt);2021-11-12;HRB 235451 B;Charlottenburg (Berlin);Berlin;Medizin;https://www.resonance.so/;;463.0;;;;;;;;;;;;;;;
14243;eNEXT UG (haftungsbeschränkt);2021-11-11;HRB 15479;Paderborn;Paderborn;Mobilität;https://electronicnext.de/;https://www.linkedin.com/company/enextde/;468.0;;;;;;;;;;;;;;;
14244;JaFa Tech UG (haftungsbeschränkt);2021-11-11;HRB 781841;Stuttgart;Stuttgart;Lebensmittel;;;469.0;;;;;;;;;;;;;;;
14245;small.ones UG (haftungsbeschränkt);2021-11-11;HRB 25281;Aachen;Würselen;eCommerce;https://small-ones.com/;;472.0;;;;;;;;;;;;;;;
14246;Exonode UG (haftungsbeschränkt);2021-11-10;HRB 270776;München;München;eCommerce;https://exonode.ai/;https://www.linkedin.com/company/exonode/;479.0;;;;;;;;;;;;;;;
14247;Privorg UG (haftungsbeschränkt);2021-11-10;HRB 45761;Wittlich;Kinderbeuern;Software;https://privorg24.de/;;486.0;;;;;;;;;;;;;;;
14248;Alcognition UG (haftungsbeschränkt);2021-11-09;HRB 270745;München;München;Software;https://alcognition.com/;;489.0;;;;;;;;;;;;;;;
14249;Bausicht UG (haftungsbeschränkt);2021-11-09;HRB 19820;Münster;Münster;Bauwesen;https://www.bausicht.de/;;490.0;;;;;;;;;;;;;;;
14250;Osteomaps UG (haftungsbeschränkt);2021-11-09;HRB 32632;Zweibrücken;Ruppertsweiler;Medizin;https://www.osteomaps.com/;;496.0;;;;;;;;;;;;;;;
14251;Seabird Games UG (haftungsbeschränkt);2021-11-09;HRB 21897 HL;Lübeck;Lauenburg/Elbe;Gaming;https://beastgarden.io/;;500.0;;;;;;;;;;;;;;;
14252;Solcotec UG (haftungsbeschränkt);2021-11-09;HRB 741903;Mannheim;Ettlingen;Software;;;503.0;;;;;;;;;;;;;;;
14253;TBGames UG (haftungsbeschränkt);2021-11-09;HRB 10120;Iserlohn;Lüdenscheid;Gaming;http://tbgames.de/;;504.0;;;;;;;;;;;;;;;
14254;turtuga - change maker community UG (haftungsbeschränkt);2021-11-09;HRB 125298;Frankfurt am Main;Frankfurt am Main;Umwelttechnologie;https://turtuga.de/;;505.0;;;;;;;;;;;;;;;
14255;FlyFriendsUG (haftungsbeschränkt);2021-11-08;HRB 6643;Limburg a. d. Lahn;Elbtal-Hangenmeilingen;Software;;;508.0;;;;;;;;;;;;;;;
14256;Modelation UG (haftungsbeschränkt);2021-11-08;HRB 209843;Walsrode;Stuhr;Software;https://modelation.de/;;512.0;;;;;;;;;;;;;;;
14257;bikematch UG (haftungsbeschränkt);2021-11-05;HRB 781737;Stuttgart;Stuttgart;Mobilität;https://bikematch.de/;https://www.linkedin.com/company/bikematch-de/;521.0;;;;;;;;;;;;;;;
14258;GOOD FUTURE CLUB UG (haftungsbeschränkt);2021-11-05;HRB 235269 B;Charlottenburg (Berlin);Berlin;eCommerce;https://goodfutureclub.de/;;524.0;;;;;;;;;;;;;;;
14259;KalPie UG (haftungsbeschränkt);2021-11-05;HRB 36735;Augsburg;Hollenbach;Sport;https://kalpie.de/;https://www.linkedin.com/company/kalpie-fitness/;526.0;;;;;;;;;;;;;;;
14260;Perkio UG (haftungsbeschränkt);2021-11-05;HRB 235316 B;Charlottenburg (Berlin);Berlin;Personal;https://www.perkio.co/;https://www.linkedin.com/company/perkio/;529.0;;;;;;;;;;;;;;;
14261;cendria business UG (haftungsbeschränkt);2021-11-04;HRB 42082;Dresden;Dresden;Personal;;;540.0;;;;;;;;;;;;;;;
14262;Circadian Technologies UG (haftungsbeschränkt);2021-11-04;HRB 235248 B;Charlottenburg (Berlin);Berlin;Energie;;;541.0;;;;;;;;;;;;;;;
14263;Jack 'n Check UG (haftungsbeschränkt);2021-11-04;HRB 741842;Mannheim;Baden-Baden;Mobilität;https://jackncheck.de/;;545.0;;;;;;;;;;;;;;;
14264;VESTUR UG (haftungsbeschränkt);2021-11-04;HRB 781719;Stuttgart;Leonberg;Software;https://www.vestur.de/;https://www.linkedin.com/company/vestur/;554.0;;;;;;;;;;;;;;;
14265;DrinkNow UG (haftungsbeschränkt);2021-11-03;HRB 235144 B;Charlottenburg (Berlin);Berlin;Industrie;;;559.0;;;;;;;;;;;;;;;
14266;Open Administration UG (haftungsbeschränkt);2021-11-03;HRB 518859;Jena;Ilmenau;Software;https://open-administration.de/;;564.0;;;;;;;;;;;;;;;
14267;pack&satt UG (haftungsbeschränkt);2021-11-03;HRB 108105;Köln;Köln;Lebensmittel;http://packundsatt.de/;https://www.linkedin.com/company/packundsatt/;565.0;;;;;;;;;;;;;;;
14268;zvarm.com UG (haftungsbeschränkt);2021-11-03;HRB 13610 NP;Neuruppin;Schwedt/Oder;Software;https://www.zvarm.com/;;567.0;;;;;;;;;;;;;;;
14269;escentis UG (haftungsbeschränkt);2021-11-02;HRB 171786;Hamburg;Hamburg;Software;https://escentis.com/;;569.0;;;;;;;;;;;;;;;
14270;timpl UG (haftungsbeschränkt);2021-11-02;HRB 235093 B;Charlottenburg (Berlin);Berlin;Finanzbereich;;;578.0;;;;;;;;;;;;;;;
14271;Trödelspende UG (haftungsbeschränkt);2021-11-02;HRB 235089 B;Charlottenburg (Berlin);Berlin;Software;https://troedelspende.de/;;579.0;;;;;;;;;;;;;;;
14272;Beautyhealthy24 UG (haftungsbeschränkt);2021-11-01;HRB 32241;Wuppertal;Wuppertal;Medizin;http://beautyhealthy24.de/;;581.0;;;;;;;;;;;;;;;
14273;For Eyes UG (haftungsbeschränkt);2021-11-01;HRB 171772;Hamburg;Hamburg;Gaming;;;583.0;;;;;;;;;;;;;;;
14274;Invisible Foods Germany UG (haftungsbeschränkt);2021-11-01;HRB 235064 B;Charlottenburg (Berlin);Berlin;Lebensmittel;https://www.invisible-foods.eu/;https://www.linkedin.com/company/invisible-foods/;584.0;;;;;;;;;;;;;;;
14275;kinkerlitz Games UG (haftungsbeschränkt);2021-11-01;HRB 235057 B;Charlottenburg (Berlin);Berlin;Gaming;;;585.0;;;;;;;;;;;;;;;
14276;Plantobelly UG (haftungsbeschränkt);2021-11-01;HRB 21862 HL;Lübeck;Lübeck;Umwelttechnologie;https://www.plantobelly.de/;;589.0;;;;;;;;;;;;;;;
14277;Getyourlicence UG (haftungsbeschränkt);2021-10-29;HRB 235026 B;Charlottenburg (Berlin);Berlin;Sport;https://www.bootsschule-kapteni.com/;;596.0;;;;;;;;;;;;;;;
14278;neoludic games UG (haftungsbeschränkt);2021-10-29;HRB 108082;Köln;Köln;Gaming;https://neoludic.games/;;600.0;;;;;;;;;;;;;;;
14279;Newcon Technologies UG (haftungsbeschränkt);2021-10-29;HRB 235009 B;Charlottenburg (Berlin);Berlin;Bildung;https://www.newcon.io/;https://www.linkedin.com/company/newcon-platform/;601.0;;;;;;;;;;;;;;;
14280;StudioWP Software UG (haftungsbeschränkt);2021-10-29;HRB 108080;Köln;Köln;Software;https://studiowp.io/;;603.0;;;;;;;;;;;;;;;
14281;brainjo UG (haftungsbeschränkt);2021-10-28;HRB 18882;Regensburg;Regensburg;Bildung;;https://www.linkedin.com/company/brainjo/;607.0;;;;;;;;;;;;;;;
14282;IEC Collective UG (haftungsbeschränkt);2021-10-28;HRB 234811 B;Charlottenburg (Berlin);Berlin;Gaming;;;612.0;;;;;;;;;;;;;;;
14283;needaguru UG (haftungsbeschränkt);2021-10-28;HRB 743076;Ulm;Ravensburg;Bildung;https://www.needaguru.com/;;616.0;;;;;;;;;;;;;;;
14284;Pecrage UG (haftungsbeschränkt);2021-10-28;HRB 741813;Mannheim;Brühl;Sport;;;618.0;;;;;;;;;;;;;;;
14285;Scoby UG (haftungsbeschränkt);2021-10-28;HRB 95296;Düsseldorf;Düsseldorf;Software;;;620.0;;;;;;;;;;;;;;;
14286;Look! ET UG (haftungsbeschränkt);2021-10-27;HRB 781613;Stuttgart;Tübingen;Hardware;;;626.0;;;;;;;;;;;;;;;
14287;SENF.xyz UG (haftungsbeschränkt);2021-10-27;HRB 19166;Fürth;Langenzenn;Tourismus;https://senf.xyz/;;629.0;;;;;;;;;;;;;;;
14288;Wild Wyvern Studios UG (haftungsbeschränkt);2021-10-27;HRB 270459;München;München;Gaming;https://wildwyvernstudios.com/;;632.0;;;;;;;;;;;;;;;
14289;Exique UG (haftungsbeschränkt);2021-10-26;HRB 781604;Stuttgart;Herrenberg;eCommerce;https://exique.co/;;640.0;;;;;;;;;;;;;;;
14290;ORDERLAB UG (haftungsbeschränkt);2021-10-26;HRB 13573;Steinfurt;Emsdetten;Medizin;https://orderlab.de/;;642.0;;;;;;;;;;;;;;;
14291;Vorkaufen.de Service UG (haftungsbeschränkt);2021-10-26;HRB 16677;Gelsenkirchen;Haltern am See;Lebensmittel;https://vorkaufen.de/;;647.0;;;;;;;;;;;;;;;
14292;Claryself UG (haftungsbeschränkt);2021-10-25;HRB 741764;Mannheim;Plankstadt;Software;https://www.claryself.de/;https://www.linkedin.com/company/claryself/;648.0;;;;;;;;;;;;;;;
14293;frats UG (haftungsbeschränkt);2021-10-25;HRB 741735;Mannheim;Mannheim;eCommerce;https://www.frats.de/;https://www.linkedin.com/company/frats-ug/;651.0;;;;;;;;;;;;;;;
14294;DirectFEM UG (haftungsbeschränkt);2021-10-23;HRB 270375;München;München;Software;https://directfem.de/;https://www.linkedin.com/company/directfem/;656.0;;;;;;;;;;;;;;;
14295;Orange Bridges UG (haftungsbeschränkt);2021-10-23;HRB 270393;München;München;Sport;http://orangebridges.com/;;657.0;;;;;;;;;;;;;;;
14296;Qualas UG (haftungsbeschränkt);2021-10-22;HRB 234711 B;Charlottenburg (Berlin);Berlin;Software;https://www.qualas.io/;https://www.linkedin.com/company/qualas-io/;661.0;;;;;;;;;;;;;;;
14297;COVIDZERT UG (haftungsbeschränkt);2021-10-21;HRB 209986;Lüneburg;Lüneburg;Medizin;https://covid-zert.de/;;666.0;;;;;;;;;;;;;;;
14298;GoGreen Together UG (haftungsbeschränkt);2021-10-21;HRB 95241;Düsseldorf;Düsseldorf;Umwelttechnologie;https://www.mag-pie.de/;;669.0;;;;;;;;;;;;;;;
14299;Viron Academy UG (haftungsbeschränkt);2021-10-21;HRB 209008;Tostedt;Buxtehude;Bildung;https://viron-academy.com/;;672.0;;;;;;;;;;;;;;;
14300;NeutralPaymentz UG (haftungsbeschränkt);2021-10-20;HRB 125033;Frankfurt am Main;Frankfurt am Main;Finanzbereich;https://www.payneutral.de/;https://www.linkedin.com/company/payneutral/;679.0;;;;;;;;;;;;;;;
14301;Aboat Entertainment UG (haftungsbeschränkt);2021-10-19;HRB 39655;Nürnberg;Nürnberg;Blockchain / Crypto;https://talkaboat.online/;https://www.linkedin.com/company/aboat-entertainment/;684.0;;;;;;;;;;;;;;;
14302;Gromarkt UG (haftungsbeschränkt);2021-10-19;HRB 125017;Frankfurt am Main;Frankfurt am Main;Lebensmittel;https://www.gromarkt.de/;https://www.linkedin.com/company/gromarkt/;688.0;;;;;;;;;;;;;;;
14303;LocalDeals UG (haftungsbeschränkt);2021-10-19;HRB 37301 HB;Bremen;Bremen;Lebensmittel;https://www.localdealsapp.de/;;692.0;;;;;;;;;;;;;;;
14304;Startingo UG (haftungsbeschränkt);2021-10-19;HRB 32958;Wiesbaden;Wiesbaden;Personal;https://www.startingo.de/;https://www.linkedin.com/company/startingo;695.0;;;;;;;;;;;;;;;
14305;Mytreety UG (haftungsbeschränkt);2021-10-18;HRB 95195;Düsseldorf;Düsseldorf;eCommerce;https://mytreety.com/;https://www.linkedin.com/company/mytreety/;700.0;;;;;;;;;;;;;;;
14306;Sadaarah UG (haftungsbeschränkt);2021-10-18;HRB 234573 B;Charlottenburg (Berlin);Berlin;Software;http://www.sadaarah.com/;https://www.linkedin.com/in/sadaarah-software-7197a7204/;702.0;;;;;;;;;;;;;;;
14307;vekktro engineering UG (haftungsbeschränkt);2021-10-18;HRB 19652;Bochum;Witten;Hardware;;;704.0;;;;;;;;;;;;;;;
14308;WhaleCrew UG (haftungsbeschränkt);2021-10-16;HRB 7105;Amberg;Schwandorf;Finanzbereich;;;708.0;;;;;;;;;;;;;;;
14309;ELLIA AI UG (haftungsbeschränkt);2021-10-15;HRB 234533 B;Charlottenburg (Berlin);Berlin;Software;;;709.0;;;;;;;;;;;;;;;
14310;Momentum Games UG (haftungsbeschränkt);2021-10-15;HRB 19140;Fürth;Zirndorf;Gaming;;;712.0;;;;;;;;;;;;;;;
14311;AEON Digital Technologies UG (haftungsbeschränkt);2021-10-13;HRB 54077;Offenbach am Main;Mainhausen;Lebensmittel;https://aeon-technologies.de/;;725.0;;;;;;;;;;;;;;;
14312;campavista UG (haftungsbeschränkt);2021-10-13;HRB 171420;Hamburg;Hamburg;Tourismus;http://campavista.de/;;727.0;;;;;;;;;;;;;;;
14313;IPB Intelligent Pill Box UG (haftungsbeschränkt);2021-10-13;HRB 234428 B;Charlottenburg (Berlin);Berlin;Medizin;;;731.0;;;;;;;;;;;;;;;
14314;WGC Systems UG (haftungsbeschränkt);2021-10-12;HRB 28077;Montabaur;Linz am Rhein;Gaming;https://wgc.li/;;744.0;;;;;;;;;;;;;;;
14315;altools UG (haftungsbeschränkt);2021-10-11;HRB 15236 FL;Flensburg;Wallsbüll;Bauwesen;https://altools.sharetribe.com/;;746.0;;;;;;;;;;;;;;;
14316;Nutri-Test UG (haftungsbeschränkt);2021-10-11;HRB 37285 HB;Bremen;Bremen;Lebensmittel;;;753.0;;;;;;;;;;;;;;;
14317;Quyre UG (haftungsbeschränkt);2021-10-11;HRB 725142;Freiburg;Freiburg im Breisgau;Personal;https://quyre.de/;;754.0;;;;;;;;;;;;;;;
14318;Charging Tomorrow UG (haftungsbeschränkt);2021-10-08;HRB 741606;Mannheim;Karlsruhe;Energie;https://ladestationplanen.de/;https://www.linkedin.com/company/ladestationplanen-de/;759.0;;;;;;;;;;;;;;;
14319;marraw care UG (haftungsbeschränkt);2021-10-08;HRB 234286 B;Charlottenburg (Berlin);Berlin;eCommerce;;https://www.linkedin.com/in/marraw-care-282a34219/;763.0;;;;;;;;;;;;;;;
14320;TransCircular UG (haftungsbeschränkt);2021-10-08;HRB 124898;Frankfurt am Main;Frankfurt am Main;Umwelttechnologie;https://www.transcircular.com/;https://www.linkedin.com/company/greenfinity-project/;766.0;;;;;;;;;;;;;;;
14321;App Turtle UG (haftungsbeschränkt);2021-10-07;HRB 15870;Würzburg;Würzburg;Software;http://app-turtle.de/;;767.0;;;;;;;;;;;;;;;
